"
Сокращенное название:
АО ""БАЙКАЛЭНЕРГО"" ОП ""ЦТС""
","
Телефон: 
 (3952) 794988, 795004 (3952) 794952 (3952) 794245
","
E-Mail: 
 Nikolskii_av@nitec.irkutskenergo.ru baykalenergo@nitec.irkutskenergo.ru
","
Телефон: 
797-245
","
E-Mail: 

"
"
Сокращенное название:
АО ""И.И.С.""
","
Телефон: 
 (812) 6402090 (812) 332-32-88, 640-20-90 8(812)3323288
","
E-Mail: 
 iec@iec-spb.ru nachlabmet@gmail.com
","
Телефон: 
(812) 332-32-88
","
E-Mail: 

"
"
Сокращенное название:
АО ""ИК ""Квантор""
","
Телефон: 
 (347) 2616563 (3472) 516672 (347) 2516559 (347)  251-65-63,  251-65-59
","
E-Mail: 
 quantor@quantor-ufa.ru guantor@guantor-ufa.ru
","
Телефон: 
(347) 251-65-59
","
E-Mail: 
quantor@quantor-ufa.ru
"
"
Сокращенное название:
АО ""Инженерный центр""
","
Телефон: 
 (3532) 404131
","
E-Mail: 
 dmitriy.lenshin@tplusgroup.ru office@ingenercenter.ru office@engenercenter.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
АО ""ИНМАН""
","
Телефон: 
 (34794) 32877
","
E-Mail: 
 inman2000@mail.ru
","
Телефон: 
34794 32877
","
E-Mail: 

"
"
Сокращенное название:
АО ""Институт Гидропроект""
","
Телефон: 
 (495) 7273605
","
E-Mail: 
 hygro@hydroproject.ru
","
Телефон: 
(499) 4936007
","
E-Mail: 
chaplygidv@niies.ru
"
"
Сокращенное название:
АО ""Интертек Рус""
","
Телефон: 
 (495) 9338545, 9338546 (495) 9806483
","
E-Mail: 
 Moody@moody.ru russia@moodyint.com reception.russia@intertek.com
","
Телефон: 
(495) 9338545
","
E-Mail: 

"
"
Сокращенное название:
АО ""ИркутскНИИхиммаш""
","
Телефон: 
 (3952) 410510 (395-2) 38-75-34 (3952) 41-05-10, 41-04-34
","
E-Mail: 
 himmash@irk.ru a.albatrosov@hm.irk.ru
","
Телефон: 
(3952) 410208
","
E-Mail: 
himmash@irk.ru
"
"
Сокращенное название:
АО ""Иркутскэнергоремонт""
","
Телефон: 
 (3952) 794655 (3952)794-691
","
E-Mail: 
 ier@irer.ru ubaeva-ns@irer.ru
","
Телефон: 
(3952) 79-47-03
","
E-Mail: 
isireskin@irer.ru
"
"
Сокращенное название:
АО ""ИСС""
","
Телефон: 
 (39197) 28008
","
E-Mail: 
 office@iss-reshetnev
","
Телефон: 
(39197) 726197
","
E-Mail: 

"
"
Сокращенное название:
АО ""ИТЗ""
","
Телефон: 
 (812) 3369421, доб. 101 (812) 4818105 (812)3369421, 3228105, факс: 4619807
","
E-Mail: 
 info@itz.severstal.com
","
Телефон: 
(812) 448-48-24, доб. 245, (921) 986-04-64
","
E-Mail: 

"
"
Сокращенное название:
АО ""ИЦ ПИ-№1""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(812) 244-57-57
","
E-Mail: 

"
"
Сокращенное название:
АО ""Каменскволокно""
","
Телефон: 
 53727, 23105 (86365) 23361
","
E-Mail: 

","
Телефон: 
(86365) 2-39-60
","
E-Mail: 

"
"
Сокращенное название:
АО ""КАПСТРОЙСИТИ""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(495) 0200011
","
E-Mail: 
info@zaokcc.ru
"
"
Сокращенное название:
АО ""Карелгаз""
","
Телефон: 
 (8142) 565610 (8142) 799-000
","
E-Mail: 
 karelgaz@karelgaz.ru, ""lab@karelgaz.ru""
","
Телефон: 
(8142) 796415, 89218040680
","
E-Mail: 
lab@karelgaz.ru
"
"
Сокращенное название:
АО ""КАУСТИК""
","
Телефон: 
 (8442) 406954
","
E-Mail: 
 mail@kaustik.ru
","
Телефон: 
(8442) 40-66-79
","
E-Mail: 

"
"
Сокращенное название:
АО ""КЖБМК""
","
Телефон: 
 (3912) 642076, 643800 (3912) 643993, 640498 (391)291-32-71
","
E-Mail: 
 kzbmk@mail.ru info@kgbmk.ru
","
Телефон: 
(391) 2643993
","
E-Mail: 

"
"
Сокращенное название:
АО ""КЗМК""
","
Телефон: 
 (83176) 51818
","
E-Mail: 
 nfo@slk.ru
","
Телефон: 
(83176) 51818
","
E-Mail: 
druzhinin@slk.ru
"
"
Сокращенное название:
АО ""Клинцовский автокрановый завод""
","
Телефон: 
 (48336) 42431
","
E-Mail: 
 kaz@oaokaz.ru
","
Телефон: 
89003699324
","
E-Mail: 
 kaz@oaokaz.ru
"
"
Сокращенное название:
АО ""КМЗ 1 Мая""
","
Телефон: 
 (8332) 360665
","
E-Mail: 

","
Телефон: 
(8332) 238471
","
E-Mail: 

"
"
Сокращенное название:
АО ""КНГ-Машзаводсервис""
","
Телефон: 
 (861) 2115356 (861) 2115372 (861) 2017778 (861)201-77-78, (861) 201-77-34
","
E-Mail: 
 l.kovalenko@kmzs.23krd.ru
","
Телефон: 
(861) 2017778
","
E-Mail: 

"
"
Сокращенное название:
АО ""КНПЗ-КЭН""
","
Телефон: 
 (8612) 198111 (8612) 198176 (861) 992-72-00
","
E-Mail: 
 krasoil@tsrv.ru krasoil@knpz-ken.ru
","
Телефон: 
992-72-00
","
E-Mail: 

"
"
Сокращенное название:
АО ""КНПЗ""
","
Телефон: 
 (846) 3073377 (846) 3773218 (846)3073218 +7 (846) 307-32-18 / 307-33-77
","
E-Mail: 
 sekr@knpz.rosneft.ru
","
Телефон: 
846 3073765
","
E-Mail: 

"
"
Сокращенное название:
АО ""Кольское предприятие ""ЭРА""
","
Телефон: 
 (81530) 64273 (81530) 64273, 60000
","
E-Mail: 
 post@kpera.ru
","
Телефон: 
89212781908
","
E-Mail: 
post@kpera.ru
"
"
Сокращенное название:
АО ""КОММАШ""
","
Телефон: 
 (83147) 97612
","
E-Mail: 

","
Телефон: 
(83147) 7-86-74
","
E-Mail: 

"
"
Сокращенное название:
АО ""КОНАР""
","
Телефон: 
 (351) 7751064 (3512) 168080
","
E-Mail: 

","
Телефон: 
(351) 2168687
","
E-Mail: 

"
"
Сокращенное название:
АО ""Кондопожский ЦБК""
","
Телефон: 
 (81451) 36500, 36418 (81451) 36269
","
E-Mail: 
 labnkid@kbk.onego.ru labnk@kbk.onego.ru
","
Телефон: 
(81451) 3-65-59
","
E-Mail: 
labnkid@kbk.onego.ru
"
"
Сокращенное название:
АО ""Корпорация ""СПУ-ЦКБ ТМ""
","
Телефон: 
 (495) 6736706
","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
АО ""Краснодаргазстрой""
","
Телефон: 
 (861) 2793101 (8612) 973101 д.0864 (861) 2793787
","
E-Mail: 
 info@gazstroy.com saf@gazstroy.com pil@gazstroy.com
","
Телефон: 
(8612) 973101 д.3191
","
E-Mail: 
pil@gazstroy.com
"
"
Сокращенное название:
АО ""Краснодаргоргаз""
","
Телефон: 
 (861) 2688638, 2688486
","
E-Mail: 
 office@krasnodargorgaz.ru ik_oao_krasnodargorgaz@mail.ru
","
Телефон: 
(989) 266-93-89
","
E-Mail: 
ik_oao_krasnodargorgaz@mail.ru
"
"
Сокращенное название:
АО ""Краснодартеплосеть""
","
Телефон: 
 (861) 2675871
","
E-Mail: 

","
Телефон: 
8-861-267-27-07
","
E-Mail: 

"
"
Сокращенное название:
АО ""Красноярская теплотранспортная компания""
","
Телефон: 
 (391) 2642093
","
E-Mail: 
 ivanovserv@sibgenco.ru mgv@teploset.tgk13.ru
","
Телефон: 
(391) 2642093
","
E-Mail: 

"
"
Сокращенное название:
АО ""Красноярсккрайгаз""
","
Телефон: 
 (391) 2210738, 2217615 8 (391) 223-90-18
","
E-Mail: 
 office@krasgaz.ru
","
Телефон: 
391-296-19-77
","
E-Mail: 

"
"
Сокращенное название:
АО ""КрасноярскТИСИЗ""
","
Телефон: 
 (391) 2213633
","
E-Mail: 

","
Телефон: 
(391) 2213633
","
E-Mail: 

"
"
Сокращенное название:
АО ""Красный гидропресс""
","
Телефон: 
 (8634) 366338
","
E-Mail: 
 hpress@mail.ru
","
Телефон: 
(8634) 36-63-38
","
E-Mail: 

"
"
Сокращенное название:
АО ""Красный пролетарий""
","
Телефон: 
 (3473) 265836, 266556, 263000 (3473) 252986, 266041
","
E-Mail: 
 motor@str/bashnet.ru MOTO@STR.BASHNET.RU market@krpr.ru
","
Телефон: 
3473 26-41-47
","
E-Mail: 

"
"
Сокращенное название:
АО ""Криогенмонтаж""
","
Телефон: 
 (495) 6912955 (495) 7070630
","
E-Mail: 
 cryomont@mail.ru cryomont@cryomont.ru
","
Телефон: 
(495) 691-29-55
","
E-Mail: 
cryosvl@mail.ru
"
"
Сокращенное название:
АО ""Кронштадтский Морской Завод""
","
Телефон: 
 (812) 3118910 (812) 4352000 8812  4351200 (812)4352101, 4352000, факс: 4350730
","
E-Mail: 
 kmolz.ok1@mail.ru
","
Телефон: 
(812) 4352101
","
E-Mail: 

"
"
Сокращенное название:
АО ""КРЫМ ТЭЦ""
","
Телефон: 
 618-030
","
E-Mail: 
 s.evdokimova@krimtec.ru
","
Телефон: 
(978) 812-92-76
","
E-Mail: 

"
"
Сокращенное название:
АО ""Крымгазстрой""
","
Телефон: 
 (3652) 272301
","
E-Mail: 
 kgs.krimea@mail.ru
","
Телефон: 
(3652) 27-23-01
","
E-Mail: 

"
"
Сокращенное название:
АО ""КТБ ЖБ""
","
Телефон: 
 (495) 2867001 8(495)2867001
","
E-Mail: 
 ktb@ktbbeton.com
","
Телефон: 
(495) 286-70-01
","
E-Mail: 
ktb@ktbbeton.com
"
"
Сокращенное название:
АО ""КТЦ ""Металлоконструкция""
","
Телефон: 
 (8422) 407192 (8422) 407103
","
E-Mail: 
 info@ktc.ru
","
Телефон: 
(8422) 40-71-12
","
E-Mail: 

"
"
Сокращенное название:
АО ""Кузнецкая ТЭЦ""
","
Телефон: 
 (3843) 371792
","
E-Mail: 

","
Телефон: 
(3843) 39-43-27
","
E-Mail: 

"
"
Сокращенное название:
АО ""КФ""
","
Телефон: 
 (3843) 398127 (3843) 398232, 373918 (3843) 398110 (38453) 37015
","
E-Mail: 
 CherevcovaEN@aru.kfw.ru
","
Телефон: 
(3843) 398-760
","
E-Mail: 

"
"
Сокращенное название:
АО ""КХМ-2""
","
Телефон: 
 (8202) 592503, 561823 (8202) 561817 (8202) 561801 (8202) 561890
","
E-Mail: 
 kxm2z@yandex.ru
","
Телефон: 
8202 331817
","
E-Mail: 

"
"
Сокращенное название:
АО ""КЭМЗ""
","
Телефон: 
 (81837) 51363, 21021
","
E-Mail: 
 sales@kemz.ru info@kemz.ru
","
Телефон: 
(81837) 5-13-63
","
E-Mail: 
info@kemz.ru
"
"
Сокращенное название:
АО ""ЛГСС""
","
Телефон: 
 (812) 4599000 (812)459-90-86 812-459-90-00 доб.32-18 (812) 459-90-00, факс: (812) 459-90-13
","
E-Mail: 
 Igss@Igss-spb.ru vershininEV@lgss-spb.ru
","
Телефон: 
(812) 4599086
","
E-Mail: 
pil@Igss-spb.ru
"
"
Сокращенное название:
АО ""Лебединский ГОК""
","
Телефон: 
 (47241) 94455 (47241) 94218, 84506 8(47241) 9-45-24
","
E-Mail: 
 gok@lebgok.ru
","
Телефон: 
47241 94817
","
E-Mail: 

"
"
Сокращенное название:
АО ""Ленпромгаз""
","
Телефон: 
 (812) 2738971 (812) 3651012 (812) 6710026 (812) 6415127 +7 (812) 671-00-26
","
E-Mail: 
 office@lenpromgaz.ru Lab@Lenpromgaz.ru stroyka@lenpromgaz.ru
","
Телефон: 
(812) 641-51-27
","
E-Mail: 

"
"
Сокращенное название:
АО ""Ленстрой""
","
Телефон: 
 (812) 3310503 921 3019666 (812)3310507
","
E-Mail: 
 office@lenstr.ru
","
Телефон: 
(812) 3310503
","
E-Mail: 
office@lenstr.ru
"
"
Сокращенное название:
АО ""ЛСЦ ПИИ ""МИКРО""
","
Телефон: 
 (495) 6814351
","
E-Mail: 

","
Телефон: 
(495) 681-43-51
","
E-Mail: 

"
"
Сокращенное название:
АО ""МАГНИТОГОРСКИЙ ГИПРОМЕЗ""
","
Телефон: 
 (3519) 260721 (3519) 289396 (3519) 289297 (3519)289474
","
E-Mail: 
 office@gipromez-mg.ru
","
Телефон: 
3519 289297
","
E-Mail: 

"
"
Сокращенное название:
АО ""Межрегионтрубопроводстрой""
","
Телефон: 
 (499) 7242021
","
E-Mail: 
 mrts@mrts.ru
","
Телефон: 
89815635380
","
E-Mail: 
Inyushev_S@mrts.ru
"
"
Сокращенное название:
АО ""Мелеузовские минеральные удобрения""
","
Телефон: 
 (34764) 2-03-02
","
E-Mail: 
 www.oaommu.ru
","
Телефон: 
(937) 1612449
","
E-Mail: 
54kir@oaommu.ru
"
"
Сокращенное название:
АО ""Металлургический завод ""Электросталь""
","
Телефон: 
 (49657) 70961 (49657) 70280 (49657) 29737 (49657) 29209
","
E-Mail: 
 teel@elsite.ru
","
Телефон: 
(49657) 29737
","
E-Mail: 

"
"
Сокращенное название:
АО ""Метролог""
","
Телефон: 
 (846) 2791175, 2791166 (846)2791158 (846) 979-95-91, 279-11-74
","
E-Mail: 
 prot@metrolog-samara.ru teh@metrolog-samara.ru
","
Телефон: 
(846) 2791166
","
E-Mail: 
teh@metrolog-samara.ru
"
"
Сокращенное название:
АО ""Минудобрения""
","
Телефон: 
 (47396) 96470 (47396) 2-17-30 (47396) 9-65-51
","
E-Mail: 
 oao@minudo.vrn.ru zhadnova_ln@minud.ru trishchenko_ev@minudo.ru
","
Телефон: 
(47396) 96470
","
E-Mail: 

"
"
Сокращенное название:
АО ""Михайловский ГОК им. А.В. Варичева""
","
Телефон: 
 (47148) 46496
","
E-Mail: 
 postfax@mgok.ru
","
Телефон: 
(47148) 9-25-98
","
E-Mail: 

"
"
Сокращенное название:
АО ""МКрЗ""
","
Телефон: 
 (3519) 258201, 488201 (3519) 240240, 258200
","
E-Mail: 
 kran@mgn.ru
","
Телефон: 
48-85-09
","
E-Mail: 

"
"
Сокращенное название:
АО ""ММЗ ""Вымпел""
","
Телефон: 
 (495) 3692256
","
E-Mail: 

","
Телефон: 
(499) 369-22-56
","
E-Mail: 

"
"
Сокращенное название:
АО ""ММЗ""
","
Телефон: 
 (3513) 298100, 298222 (3513) 298107 3513 298-222 info@mmz.ru (3513) 298119
","
E-Mail: 
 info@mmz.ru
","
Телефон: 
(3513)298-135
","
E-Mail: 
info@mmz.ru
"
"
Сокращенное название:
АО ""ММТП""
","
Телефон: 
 (8152) 480396
","
E-Mail: 
 (8152)480300 ortmast@portmurmansk.ru
","
Телефон: 
(8152) 48-03-96
","
E-Mail: 

"
"
Сокращенное название:
АО ""ММУС""
","
Телефон: 
 (495) 2152521 522-99-94
","
E-Mail: 
 info@mmus.ru
","
Телефон: 
(495) 5229892, моб. 8-903-723-92-53
","
E-Mail: 
roz_box@mail.ru
"
"
Сокращенное название:
АО ""МОВЕН""
","
Телефон: 
 (83631) 4-30-45
","
E-Mail: 

","
Телефон: 
(83631) 4-30-15
","
E-Mail: 

"
"
Сокращенное название:
АО ""Монди СЛПК""
","
Телефон: 
 (8212) 699977, 620285, 699037
","
E-Mail: 

","
Телефон: 
(8212) 699087
","
E-Mail: 
Vyacheslav.Popov@mondigroup.com
"
"
Сокращенное название:
АО ""МОСГАЗ""
","
Телефон: 
 (495) 6606080 (495) 6605495 (499) 2631100
","
E-Mail: 
 info@mos-gaz.ru platovDV@mos-gaz.ru
","
Телефон: 
(499) 263-11-00
","
E-Mail: 
PlatovDV@mos-gaz.ru
"
"
Сокращенное название:
АО ""Мосметрострой""
","
Телефон: 
 (495) 2767777
","
E-Mail: 

","
Телефон: 
7(499)1781534
","
E-Mail: 
moslab@bk.ru
"
"
Сокращенное название:
АО ""Мособлгаз""
","
Телефон: 
 (495) 5975555
","
E-Mail: 
 info@mosoblgaz.ru
","
Телефон: 
(985) 8181011
","
E-Mail: 
GazizovRF@mosoblgaz.ru
"
"
Сокращенное название:
АО ""Мостострой-11"" ТФ ""Мостоотряд-36""
","
Телефон: 
 (3452) 540-888 +7(3452) 540888
","
E-Mail: 
 mo36@ms11.ru
","
Телефон: 
(3452) 540 857
","
E-Mail: 

"
"
Сокращенное название:
АО ""Мосэкспертиза""
","
Телефон: 
 2761800 4952761899
","
E-Mail: 
 mosexp82@mail.ru info@mosekspertiza.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
АО ""МСЗ""
","
Телефон: 
 (49234) 44417 (49234) 44068, 44491 (49234) 48378
","
E-Mail: 

","
Телефон: 
(49234) 4-44-91
","
E-Mail: 
s_martynova@oaomsz.ru
"
"
Сокращенное название:
АО ""МСУ-90""
","
Телефон: 
 (81269) 64888 (81269) 67296 (81369) 22722 (81369) 7-39-39
","
E-Mail: 
 office@msu-90.titan2.ru
","
Телефон: 
(81369)6-72-96
","
E-Mail: 

"
"
Сокращенное название:
АО ""Мурманоблгаз""
","
Телефон: 
 (8152) 561667, 566741, 253116 (8152) 706004 (8152) 232541
","
E-Mail: 
 murmanoblgaz@yandex.ru office@murmangas.ru
","
Телефон: 
(8152) 25-30-88
","
E-Mail: 
BurovaNV@murmangas.ru
"
"
Сокращенное название:
АО ""Мурманская ТЭЦ""
","
Телефон: 
 (8152) 688365, 473054 (8152) 482559, 482202
","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
АО ""МЭС""
","
Телефон: 
 (8152) 686326
","
E-Mail: 

","
Телефон: 
(8152) 686254
","
E-Mail: 
lnk@mures.ru
"
"
Сокращенное название:
АО ""Назаровская ГРЭС""
","
Телефон: 
 (3915) 544960 (495) 2588300 (39155) 99337
","
E-Mail: 
 ngres_office@sibgenco.ru
","
Телефон: 
(39155) 99337
","
E-Mail: 
gres_offise@sibgenko.ru
"
